=== RACE CONDITION LOG - EXECUÇÃO 0 ===
Iniciado em: 2025-08-05 22:29:00.000000
Formato: Timestamp | Thread | Operação | Tipo | ID | Valor_Antigo | Valor_Novo | Detalhes
2025-08-05 22:29:02.255973 | Thread_4 | READ_PRECO | PRECO | 7 | 17.00 | 17.00 | Leitura de preço para modificação
2025-08-05 22:29:02.283625 | Thread_2 | WRITE_ARRAY | ORDEM | 18 | 18.00 | 2006.00 | Escrita na posição do array
2025-08-05 22:29:02.283687 | Thread_0 | WRITE_ARRAY | ORDEM | 18 | 18.00 | 6.00 | Escrita na posição do array
2025-08-05 22:29:02.283716 | Thread_1 | WRITE_ARRAY | ORDEM | 18 | 18.00 | 1006.00 | Escrita na posição do array
2025-08-05 22:29:02.316155 | Thread_3 | WRITE_PRECO | PRECO | 7 | 17.00 | 17.10 | Escrita de preço modificado
2025-08-05 22:29:02.316205 | Thread_4 | WRITE_PRECO | PRECO | 7 | 17.00 | 17.10 | Escrita de preço modificado
2025-08-05 22:29:02.333770 | Thread_0 | WRITE_PRECO | PRECO | 18 | 0.00 | 10.06 | Atualização de preço
2025-08-05 22:29:02.333835 | Thread_1 | WRITE_PRECO | PRECO | 18 | 10.06 | 10.16 | Atualização de preço
2025-08-05 22:29:02.333857 | Thread_2 | WRITE_PRECO | PRECO | 18 | 0.00 | 10.26 | Atualização de preço
2025-08-05 22:29:02.346317 | Thread_3 | READ_VOLUME | VOLUME | 7 | 1000.00 | 1000.00 | Leitura de volume para modificação
2025-08-05 22:29:02.346366 | Thread_4 | READ_VOLUME | VOLUME | 7 | 1000.00 | 1000.00 | Leitura de volume para modificação
2025-08-05 22:29:02.383924 | Thread_0 | WRITE_QUANTIDADE | VOLUME | 18 | 0.00 | 106.00 | Atualização de quantidade
2025-08-05 22:29:02.383996 | Thread_1 | WRITE_QUANTIDADE | VOLUME | 18 | 0.00 | 107.00 | Atualização de quantidade
2025-08-05 22:29:02.384052 | Thread_2 | WRITE_QUANTIDADE | VOLUME | 18 | 0.00 | 108.00 | Atualização de quantidade
2025-08-05 22:29:02.406650 | Thread_4 | WRITE_VOLUME | VOLUME | 7 | 1000.00 | 1010.00 | Escrita de volume modificado
2025-08-05 22:29:02.406720 | Thread_3 | WRITE_VOLUME | VOLUME | 7 | 1000.00 | 1010.00 | Escrita de volume modificado
2025-08-05 22:29:02.434078 | Thread_0 | WRITE_TIPO | TIPO | 18 | 78.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:02.434136 | Thread_2 | WRITE_TIPO | TIPO | 18 | 78.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:02.434168 | Thread_1 | WRITE_TIPO | TIPO | 18 | 67.00 | 86.00 | Atualização de tipo
2025-08-05 22:29:02.436830 | Thread_4 | WRITE_OPERACOES | CONTADOR | 7 | 0.00 | 1.00 | Incremento de operações
2025-08-05 22:29:02.436857 | Thread_3 | WRITE_OPERACOES | CONTADOR | 7 | 1.00 | 2.00 | Incremento de operações
2025-08-05 22:29:02.466963 | Thread_3 | READ_PRECO | PRECO | 8 | 18.00 | 18.00 | Leitura de preço para modificação
2025-08-05 22:29:02.467048 | Thread_4 | READ_PRECO | PRECO | 8 | 18.00 | 18.00 | Leitura de preço para modificação
2025-08-05 22:29:02.484187 | Thread_0 | WRITE_INDICE | CONTADOR | 0 | 18.00 | 19.00 | Incremento de índice
2025-08-05 22:29:02.484223 | Thread_2 | WRITE_INDICE | CONTADOR | 0 | 19.00 | 20.00 | Incremento de índice
2025-08-05 22:29:02.484276 | Thread_1 | WRITE_INDICE | CONTADOR | 0 | 20.00 | 21.00 | Incremento de índice
2025-08-05 22:29:02.527185 | Thread_4 | WRITE_PRECO | PRECO | 8 | 18.00 | 18.10 | Escrita de preço modificado
2025-08-05 22:29:02.527296 | Thread_3 | WRITE_PRECO | PRECO | 8 | 18.00 | 18.10 | Escrita de preço modificado
2025-08-05 22:29:02.534304 | Thread_0 | WRITE_ARRAY | ORDEM | 21 | 21.00 | 7.00 | Escrita na posição do array
2025-08-05 22:29:02.534344 | Thread_2 | WRITE_ARRAY | ORDEM | 21 | 21.00 | 2007.00 | Escrita na posição do array
2025-08-05 22:29:02.534377 | Thread_1 | WRITE_ARRAY | ORDEM | 21 | 7.00 | 1007.00 | Escrita na posição do array
2025-08-05 22:29:02.557356 | Thread_4 | READ_VOLUME | VOLUME | 8 | 1000.00 | 1000.00 | Leitura de volume para modificação
2025-08-05 22:29:02.557404 | Thread_3 | READ_VOLUME | VOLUME | 8 | 1000.00 | 1000.00 | Leitura de volume para modificação
2025-08-05 22:29:02.584403 | Thread_0 | WRITE_PRECO | PRECO | 21 | 0.00 | 10.07 | Atualização de preço
2025-08-05 22:29:02.584446 | Thread_2 | WRITE_PRECO | PRECO | 21 | 0.00 | 10.27 | Atualização de preço
2025-08-05 22:29:02.584473 | Thread_1 | WRITE_PRECO | PRECO | 21 | 10.27 | 10.17 | Atualização de preço
2025-08-05 22:29:02.617642 | Thread_3 | WRITE_VOLUME | VOLUME | 8 | 1000.00 | 1010.00 | Escrita de volume modificado
2025-08-05 22:29:02.617686 | Thread_4 | WRITE_VOLUME | VOLUME | 8 | 1000.00 | 1010.00 | Escrita de volume modificado
2025-08-05 22:29:02.634552 | Thread_0 | WRITE_QUANTIDADE | VOLUME | 21 | 0.00 | 107.00 | Atualização de quantidade
2025-08-05 22:29:02.634602 | Thread_2 | WRITE_QUANTIDADE | VOLUME | 21 | 0.00 | 109.00 | Atualização de quantidade
2025-08-05 22:29:02.634626 | Thread_1 | WRITE_QUANTIDADE | VOLUME | 21 | 107.00 | 108.00 | Atualização de quantidade
2025-08-05 22:29:02.647771 | Thread_4 | WRITE_OPERACOES | CONTADOR | 8 | 0.00 | 1.00 | Incremento de operações
2025-08-05 22:29:02.647819 | Thread_3 | WRITE_OPERACOES | CONTADOR | 8 | 0.00 | 1.00 | Incremento de operações
2025-08-05 22:29:02.677908 | Thread_4 | READ_PRECO | PRECO | 9 | 19.00 | 19.00 | Leitura de preço para modificação
2025-08-05 22:29:02.677955 | Thread_3 | READ_PRECO | PRECO | 9 | 19.00 | 19.00 | Leitura de preço para modificação
2025-08-05 22:29:02.684657 | Thread_0 | WRITE_TIPO | TIPO | 21 | 78.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:02.684709 | Thread_1 | WRITE_TIPO | TIPO | 21 | 67.00 | 86.00 | Atualização de tipo
2025-08-05 22:29:02.684736 | Thread_2 | WRITE_TIPO | TIPO | 21 | 67.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:02.734819 | Thread_0 | WRITE_INDICE | CONTADOR | 0 | 21.00 | 22.00 | Incremento de índice
2025-08-05 22:29:02.734872 | Thread_1 | WRITE_INDICE | CONTADOR | 0 | 21.00 | 22.00 | Incremento de índice
2025-08-05 22:29:02.734905 | Thread_2 | WRITE_INDICE | CONTADOR | 0 | 21.00 | 22.00 | Incremento de índice
2025-08-05 22:29:02.738105 | Thread_4 | WRITE_PRECO | PRECO | 9 | 19.00 | 19.10 | Escrita de preço modificado
2025-08-05 22:29:02.738142 | Thread_3 | WRITE_PRECO | PRECO | 9 | 19.00 | 19.10 | Escrita de preço modificado
2025-08-05 22:29:02.768223 | Thread_4 | READ_VOLUME | VOLUME | 9 | 1000.00 | 1000.00 | Leitura de volume para modificação
2025-08-05 22:29:02.768281 | Thread_3 | READ_VOLUME | VOLUME | 9 | 1000.00 | 1000.00 | Leitura de volume para modificação
2025-08-05 22:29:02.785004 | Thread_0 | WRITE_ARRAY | ORDEM | 24 | 24.00 | 8.00 | Escrita na posição do array
2025-08-05 22:29:02.785104 | Thread_1 | WRITE_ARRAY | ORDEM | 24 | 24.00 | 1008.00 | Escrita na posição do array
2025-08-05 22:29:02.785136 | Thread_2 | WRITE_ARRAY | ORDEM | 24 | 24.00 | 2008.00 | Escrita na posição do array
2025-08-05 22:29:02.828417 | Thread_4 | WRITE_VOLUME | VOLUME | 9 | 1000.00 | 1010.00 | Escrita de volume modificado
2025-08-05 22:29:02.828499 | Thread_3 | WRITE_VOLUME | VOLUME | 9 | 1000.00 | 1010.00 | Escrita de volume modificado
2025-08-05 22:29:02.835119 | Thread_0 | WRITE_PRECO | PRECO | 24 | 0.00 | 10.08 | Atualização de preço
2025-08-05 22:29:02.835204 | Thread_1 | WRITE_PRECO | PRECO | 24 | 10.08 | 10.18 | Atualização de preço
2025-08-05 22:29:02.835227 | Thread_2 | WRITE_PRECO | PRECO | 24 | 10.08 | 10.28 | Atualização de preço
2025-08-05 22:29:02.858558 | Thread_4 | WRITE_OPERACOES | CONTADOR | 9 | 0.00 | 1.00 | Incremento de operações
2025-08-05 22:29:02.858629 | Thread_3 | WRITE_OPERACOES | CONTADOR | 9 | 0.00 | 1.00 | Incremento de operações
2025-08-05 22:29:02.885255 | Thread_2 | WRITE_QUANTIDADE | VOLUME | 24 | 0.00 | 110.00 | Atualização de quantidade
2025-08-05 22:29:02.885301 | Thread_0 | WRITE_QUANTIDADE | VOLUME | 24 | 0.00 | 108.00 | Atualização de quantidade
2025-08-05 22:29:02.885385 | Thread_1 | WRITE_QUANTIDADE | VOLUME | 24 | 0.00 | 109.00 | Atualização de quantidade
2025-08-05 22:29:02.888746 | Thread_4 | READ_PRECO | PRECO | 0 | 10.10 | 10.10 | Leitura de preço para modificação
2025-08-05 22:29:02.888790 | Thread_3 | READ_PRECO | PRECO | 0 | 10.10 | 10.10 | Leitura de preço para modificação
2025-08-05 22:29:02.935365 | Thread_2 | WRITE_TIPO | TIPO | 24 | 78.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:02.935438 | Thread_0 | WRITE_TIPO | TIPO | 24 | 78.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:02.935466 | Thread_1 | WRITE_TIPO | TIPO | 24 | 67.00 | 86.00 | Atualização de tipo
2025-08-05 22:29:02.949023 | Thread_4 | WRITE_PRECO | PRECO | 0 | 10.10 | 10.20 | Escrita de preço modificado
2025-08-05 22:29:02.949184 | Thread_3 | WRITE_PRECO | PRECO | 0 | 10.10 | 10.20 | Escrita de preço modificado
2025-08-05 22:29:02.979190 | Thread_4 | READ_VOLUME | VOLUME | 0 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:02.979272 | Thread_3 | READ_VOLUME | VOLUME | 0 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:02.985554 | Thread_2 | WRITE_INDICE | CONTADOR | 0 | 24.00 | 25.00 | Incremento de índice
2025-08-05 22:29:02.985714 | Thread_0 | WRITE_INDICE | CONTADOR | 0 | 24.00 | 25.00 | Incremento de índice
2025-08-05 22:29:02.985779 | Thread_1 | WRITE_INDICE | CONTADOR | 0 | 24.00 | 25.00 | Incremento de índice
2025-08-05 22:29:03.035819 | Thread_2 | WRITE_ARRAY | ORDEM | 27 | 27.00 | 2009.00 | Escrita na posição do array
2025-08-05 22:29:03.035908 | Thread_1 | WRITE_ARRAY | ORDEM | 27 | 2009.00 | 1009.00 | Escrita na posição do array
2025-08-05 22:29:03.035980 | Thread_0 | WRITE_ARRAY | ORDEM | 27 | 2009.00 | 9.00 | Escrita na posição do array
2025-08-05 22:29:03.039399 | Thread_4 | WRITE_VOLUME | VOLUME | 0 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.039453 | Thread_3 | WRITE_VOLUME | VOLUME | 0 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.069636 | Thread_4 | WRITE_OPERACOES | CONTADOR | 0 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.069875 | Thread_3 | WRITE_OPERACOES | CONTADOR | 0 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.086061 | Thread_1 | WRITE_PRECO | PRECO | 27 | 0.00 | 10.19 | Atualização de preço
2025-08-05 22:29:03.086166 | Thread_2 | WRITE_PRECO | PRECO | 27 | 0.00 | 10.29 | Atualização de preço
2025-08-05 22:29:03.086335 | Thread_0 | WRITE_PRECO | PRECO | 27 | 0.00 | 10.09 | Atualização de preço
2025-08-05 22:29:03.100023 | Thread_4 | READ_PRECO | PRECO | 1 | 11.10 | 11.10 | Leitura de preço para modificação
2025-08-05 22:29:03.100171 | Thread_3 | READ_PRECO | PRECO | 1 | 11.10 | 11.10 | Leitura de preço para modificação
2025-08-05 22:29:03.136228 | Thread_1 | WRITE_QUANTIDADE | VOLUME | 27 | 0.00 | 110.00 | Atualização de quantidade
2025-08-05 22:29:03.136371 | Thread_2 | WRITE_QUANTIDADE | VOLUME | 27 | 110.00 | 111.00 | Atualização de quantidade
2025-08-05 22:29:03.136492 | Thread_0 | WRITE_QUANTIDADE | VOLUME | 27 | 111.00 | 109.00 | Atualização de quantidade
2025-08-05 22:29:03.160302 | Thread_4 | WRITE_PRECO | PRECO | 1 | 11.10 | 11.20 | Escrita de preço modificado
2025-08-05 22:29:03.160407 | Thread_3 | WRITE_PRECO | PRECO | 1 | 11.10 | 11.20 | Escrita de preço modificado
2025-08-05 22:29:03.186361 | Thread_1 | WRITE_TIPO | TIPO | 27 | 78.00 | 86.00 | Atualização de tipo
2025-08-05 22:29:03.186497 | Thread_2 | WRITE_TIPO | TIPO | 27 | 86.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:03.186592 | Thread_0 | WRITE_TIPO | TIPO | 27 | 67.00 | 67.00 | Atualização de tipo
2025-08-05 22:29:03.190611 | Thread_3 | READ_VOLUME | VOLUME | 1 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.190698 | Thread_4 | READ_VOLUME | VOLUME | 1 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.236514 | Thread_1 | WRITE_INDICE | CONTADOR | 0 | 27.00 | 28.00 | Incremento de índice
2025-08-05 22:29:03.236673 | Thread_2 | WRITE_INDICE | CONTADOR | 0 | 28.00 | 29.00 | Incremento de índice
2025-08-05 22:29:03.236740 | Thread_0 | WRITE_INDICE | CONTADOR | 0 | 28.00 | 29.00 | Incremento de índice
2025-08-05 22:29:03.250949 | Thread_3 | WRITE_VOLUME | VOLUME | 1 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.251099 | Thread_4 | WRITE_VOLUME | VOLUME | 1 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.281162 | Thread_3 | WRITE_OPERACOES | CONTADOR | 1 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.281374 | Thread_4 | WRITE_OPERACOES | CONTADOR | 1 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.311429 | Thread_3 | READ_PRECO | PRECO | 2 | 12.10 | 12.10 | Leitura de preço para modificação
2025-08-05 22:29:03.311559 | Thread_4 | READ_PRECO | PRECO | 2 | 12.10 | 12.10 | Leitura de preço para modificação
2025-08-05 22:29:03.371714 | Thread_3 | WRITE_PRECO | PRECO | 2 | 12.10 | 12.20 | Escrita de preço modificado
2025-08-05 22:29:03.371791 | Thread_4 | WRITE_PRECO | PRECO | 2 | 12.10 | 12.20 | Escrita de preço modificado
2025-08-05 22:29:03.401892 | Thread_3 | READ_VOLUME | VOLUME | 2 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.401971 | Thread_4 | READ_VOLUME | VOLUME | 2 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.462187 | Thread_4 | WRITE_VOLUME | VOLUME | 2 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.462358 | Thread_3 | WRITE_VOLUME | VOLUME | 2 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.492428 | Thread_4 | WRITE_OPERACOES | CONTADOR | 2 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.492580 | Thread_3 | WRITE_OPERACOES | CONTADOR | 2 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.522733 | Thread_4 | READ_PRECO | PRECO | 3 | 13.10 | 13.10 | Leitura de preço para modificação
2025-08-05 22:29:03.522946 | Thread_3 | READ_PRECO | PRECO | 3 | 13.10 | 13.10 | Leitura de preço para modificação
2025-08-05 22:29:03.583000 | Thread_4 | WRITE_PRECO | PRECO | 3 | 13.10 | 13.20 | Escrita de preço modificado
2025-08-05 22:29:03.583097 | Thread_3 | WRITE_PRECO | PRECO | 3 | 13.20 | 13.20 | Escrita de preço modificado
2025-08-05 22:29:03.613182 | Thread_4 | READ_VOLUME | VOLUME | 3 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.613328 | Thread_3 | READ_VOLUME | VOLUME | 3 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.673445 | Thread_4 | WRITE_VOLUME | VOLUME | 3 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.673571 | Thread_3 | WRITE_VOLUME | VOLUME | 3 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.703718 | Thread_4 | WRITE_OPERACOES | CONTADOR | 3 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.703808 | Thread_3 | WRITE_OPERACOES | CONTADOR | 3 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.733993 | Thread_4 | READ_PRECO | PRECO | 4 | 14.10 | 14.10 | Leitura de preço para modificação
2025-08-05 22:29:03.734160 | Thread_3 | READ_PRECO | PRECO | 4 | 14.10 | 14.10 | Leitura de preço para modificação
2025-08-05 22:29:03.794302 | Thread_4 | WRITE_PRECO | PRECO | 4 | 14.10 | 14.20 | Escrita de preço modificado
2025-08-05 22:29:03.794515 | Thread_3 | WRITE_PRECO | PRECO | 4 | 14.10 | 14.20 | Escrita de preço modificado
2025-08-05 22:29:03.824585 | Thread_4 | READ_VOLUME | VOLUME | 4 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.824693 | Thread_3 | READ_VOLUME | VOLUME | 4 | 1010.00 | 1010.00 | Leitura de volume para modificação
2025-08-05 22:29:03.884870 | Thread_3 | WRITE_VOLUME | VOLUME | 4 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.885063 | Thread_4 | WRITE_VOLUME | VOLUME | 4 | 1010.00 | 1020.00 | Escrita de volume modificado
2025-08-05 22:29:03.915074 | Thread_3 | WRITE_OPERACOES | CONTADOR | 4 | 2.00 | 3.00 | Incremento de operações
2025-08-05 22:29:03.915171 | Thread_4 | WRITE_OPERACOES | CONTADOR | 4 | 3.00 | 4.00 | Incremento de operações

=== RELATÓRIO FINAL ===
Total de operações: 340
Operações de leitura: 80
Operações de escrita: 260
Operações inconsistentes: 12
Race conditions detectadas: 47
Taxa de race conditions: 13.82%
